Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MIGHTE-Nsemble,54,2023-12-09,5.337393639748794,1,2023-12-02,FluSight-baseline,4.209318534446213,1.267994711274801
MOBS-GLEAM_FLUH,54,2023-12-09,2.0290513043478264,1,2023-12-02,FluSight-baseline,4.209318534446213,0.48203795643960995
NU_UCSD-GLEAM_AI_FLUH,54,2023-12-09,3.214391739130434,1,2023-12-02,FluSight-baseline,4.209318534446213,0.7636370858669944
CEPH-Rtrend_fluH,55,2023-12-09,24.47891304347827,1,2023-12-02,FluSight-baseline,45.19646481866996,0.5416112331282691
FluSight-ensemble,55,2023-12-09,33.29297517412592,1,2023-12-02,FluSight-baseline,45.19646481866996,0.7366278603359506
MIGHTE-Nsemble,55,2023-12-09,18.7975332953589,1,2023-12-02,FluSight-baseline,45.19646481866996,0.41590715934919603
MOBS-GLEAM_FLUH,55,2023-12-09,47.2000647826087,1,2023-12-02,FluSight-baseline,45.19646481866996,1.0443309000378074
NU_UCSD-GLEAM_AI_FLUH,55,2023-12-09,36.95310826086957,1,2023-12-02,FluSight-baseline,45.19646481866996,0.8176105898796937
CEPH-Rtrend_fluH,56,2023-12-09,4.459782608695653,1,2023-12-02,FluSight-baseline,18.67586396244398,0.23879926613644234
FluSight-ensemble,56,2023-12-09,12.97459843886609,1,2023-12-02,FluSight-baseline,18.67586396244398,0.6947254737428594
MIGHTE-Nsemble,56,2023-12-09,16.308448459532624,1,2023-12-02,FluSight-baseline,18.67586396244398,0.8732366273564595
MOBS-GLEAM_FLUH,56,2023-12-09,16.70471739130435,1,2023-12-02,FluSight-baseline,18.67586396244398,0.8944548656435126
NU_UCSD-GLEAM_AI_FLUH,56,2023-12-09,12.875512173913044,1,2023-12-02,FluSight-baseline,18.67586396244398,0.6894198951012339
CEPH-Rtrend_fluH,72,2023-12-09,13.381304347826088,1,2023-12-02,FluSight-baseline,39.06980146223201,0.3424973725746092
FluSight-ensemble,72,2023-12-09,33.13575970136004,1,2023-12-02,FluSight-baseline,39.06980146223201,0.8481169205170318
MIGHTE-Nsemble,72,2023-12-09,34.80596837486543,1,2023-12-02,FluSight-baseline,39.06980146223201,0.8908662719597298
CEPH-Rtrend_fluH,US,2023-12-09,738.8786043478261,1,2023-12-02,FluSight-baseline,1963.1837912931303,0.3763675146589988
FluSight-ensemble,US,2023-12-09,949.9244561485918,1,2023-12-02,FluSight-baseline,1963.1837912931303,0.4838693454793072
MIGHTE-Nsemble,US,2023-12-09,1161.0587696079947,1,2023-12-02,FluSight-baseline,1963.1837912931303,0.5914162366037142
MOBS-GLEAM_FLUH,US,2023-12-09,714.8454886956521,1,2023-12-02,FluSight-baseline,1963.1837912931303,0.364125606510224
NU_UCSD-GLEAM_AI_FLUH,US,2023-12-09,900.8651160869568,1,2023-12-02,FluSight-baseline,1963.1837912931303,0.45887966276125663
CEPH-Rtrend_fluH,01,2023-12-02,10.420434782608696,1,2023-11-25,FluSight-baseline,6.256558676086763,1.6655217863514513
FluSight-ensemble,01,2023-12-02,9.28933852030154,1,2023-11-25,FluSight-baseline,6.256558676086763,1.4847360987448877
MIGHTE-Nsemble,01,2023-12-02,39.69470558541762,1,2023-11-25,FluSight-baseline,6.256558676086763,6.3444950555862345
MOBS-GLEAM_FLUH,01,2023-12-02,8.719617826086958,1,2023-11-25,FluSight-baseline,6.256558676086763,1.3936763446995666
CEPH-Rtrend_fluH,02,2023-12-02,6.9247826086956525,1,2023-11-25,FluSight-baseline,1.6744189717331954,4.135633151318031
FluSight-ensemble,02,2023-12-02,4.866720960173032,1,2023-11-25,FluSight-baseline,1.6744189717331954,2.9065132695764166
MIGHTE-Nsemble,02,2023-12-02,3.1053449578419787,1,2023-11-25,FluSight-baseline,1.6744189717331954,1.854580609910092
MOBS-GLEAM_FLUH,02,2023-12-02,23.816959130434785,1,2023-11-25,FluSight-baseline,1.6744189717331954,14.224014140129928
CEPH-Rtrend_fluH,04,2023-12-02,36.39336956521739,1,2023-11-25,FluSight-baseline,60.84613300567789,0.5981213228755445
FluSight-ensemble,04,2023-12-02,19.870024183190388,1,2023-11-25,FluSight-baseline,60.84613300567789,0.32656182409054996
MIGHTE-Nsemble,04,2023-12-02,24.566960412682157,1,2023-11-25,FluSight-baseline,60.84613300567789,0.4037554927342659
MOBS-GLEAM_FLUH,04,2023-12-02,63.54667043478262,1,2023-11-25,FluSight-baseline,60.84613300567789,1.0443830576522048
CEPH-Rtrend_fluH,05,2023-12-02,6.526965217391305,1,2023-11-25,FluSight-baseline,4.777398690812995,1.3662173998462281
FluSight-ensemble,05,2023-12-02,2.3655377256326364,1,2023-11-25,FluSight-baseline,4.777398690812995,0.49515183444530153
MIGHTE-Nsemble,05,2023-12-02,6.4867772671740624,1,2023-11-25,FluSight-baseline,4.777398690812995,1.3578053009576585
MOBS-GLEAM_FLUH,05,2023-12-02,2.3115808695652174,1,2023-11-25,FluSight-baseline,4.777398690812995,0.48385764286544053
CEPH-Rtrend_fluH,06,2023-12-02,54.83240869565215,1,2023-11-25,FluSight-baseline,181.95574510192927,0.30135024681378286
FluSight-ensemble,06,2023-12-02,49.87161004850136,1,2023-11-25,FluSight-baseline,181.95574510192927,0.2740864819660623
MIGHTE-Nsemble,06,2023-12-02,91.47333349130976,1,2023-11-25,FluSight-baseline,181.95574510192927,0.5027229749743135
MOBS-GLEAM_FLUH,06,2023-12-02,118.87976173913044,1,2023-11-25,FluSight-baseline,181.95574510192927,0.6533443704816
CEPH-Rtrend_fluH,08,2023-12-02,66.37913043478261,1,2023-11-25,FluSight-baseline,14.10338587944575,4.706609533496736
FluSight-ensemble,08,2023-12-02,17.90186489822338,1,2023-11-25,FluSight-baseline,14.10338587944575,1.269330999750459
MIGHTE-Nsemble,08,2023-12-02,12.926818745960777,1,2023-11-25,FluSight-baseline,14.10338587944575,0.9165755554345499
MOBS-GLEAM_FLUH,08,2023-12-02,28.73613739130435,1,2023-11-25,FluSight-baseline,14.10338587944575,2.0375346485544545
CEPH-Rtrend_fluH,09,2023-12-02,8.14695652173913,1,2023-11-25,FluSight-baseline,22.303019800328435,0.36528490736573516
FluSight-ensemble,09,2023-12-02,16.962397097065665,1,2023-11-25,FluSight-baseline,22.303019800328435,0.7605426192921138
MIGHTE-Nsemble,09,2023-12-02,15.907640575603471,1,2023-11-25,FluSight-baseline,22.303019800328435,0.7132505247280108
MOBS-GLEAM_FLUH,09,2023-12-02,23.394489130434785,1,2023-11-25,FluSight-baseline,22.303019800328435,1.0489381859442315
CEPH-Rtrend_fluH,10,2023-12-02,2.6758695652173925,1,2023-11-25,FluSight-baseline,0.8590082502129365,3.115068527635306
FluSight-ensemble,10,2023-12-02,0.5784081644863757,1,2023-11-25,FluSight-baseline,0.8590082502129365,0.6733441318438981
MIGHTE-Nsemble,10,2023-12-02,2.297610848547312,1,2023-11-25,FluSight-baseline,0.8590082502129365,2.6747250075628095
MOBS-GLEAM_FLUH,10,2023-12-02,0.3611930434782609,1,2023-11-25,FluSight-baseline,0.8590082502129365,0.4204768037894002
CEPH-Rtrend_fluH,11,2023-12-02,2.506384782608696,1,2023-11-25,FluSight-baseline,4.886118718621968,0.5129602711158789
FluSight-ensemble,11,2023-12-02,4.247331165819387,1,2023-11-25,FluSight-baseline,4.886118718621968,0.8692648317430285
MIGHTE-Nsemble,11,2023-12-02,1.5635578382238435,1,2023-11-25,FluSight-baseline,4.886118718621968,0.3199999689456612
MOBS-GLEAM_FLUH,11,2023-12-02,8.172488695652174,1,2023-11-25,FluSight-baseline,4.886118718621968,1.6725931493447341
CEPH-Rtrend_fluH,12,2023-12-02,36.42413913043475,1,2023-11-25,FluSight-baseline,66.7979096104657,0.5452886077250526
FluSight-ensemble,12,2023-12-02,43.94228074431516,1,2023-11-25,FluSight-baseline,66.7979096104657,0.6578391599462631
MIGHTE-Nsemble,12,2023-12-02,50.01173099423929,1,2023-11-25,FluSight-baseline,66.7979096104657,0.7487020370230807
MOBS-GLEAM_FLUH,12,2023-12-02,93.43640260869564,1,2023-11-25,FluSight-baseline,66.7979096104657,1.398792314813042
CEPH-Rtrend_fluH,13,2023-12-02,27.93913043478261,1,2023-11-25,FluSight-baseline,60.87775586538475,0.4589382449734628
FluSight-ensemble,13,2023-12-02,22.699728880277437,1,2023-11-25,FluSight-baseline,60.87775586538475,0.3728739431603221
MIGHTE-Nsemble,13,2023-12-02,44.36467364493401,1,2023-11-25,FluSight-baseline,60.87775586538475,0.7287501487905516
MOBS-GLEAM_FLUH,13,2023-12-02,14.186700000000004,1,2023-11-25,FluSight-baseline,60.87775586538475,0.23303585683036976
CEPH-Rtrend_fluH,15,2023-12-02,10.18391304347826,1,2023-11-25,FluSight-baseline,3.459396393703068,2.9438410301911127
FluSight-ensemble,15,2023-12-02,4.516715682252656,1,2023-11-25,FluSight-baseline,3.459396393703068,1.3056369285908267
MIGHTE-Nsemble,15,2023-12-02,5.313768783534279,1,2023-11-25,FluSight-baseline,3.459396393703068,1.5360392909024863
MOBS-GLEAM_FLUH,15,2023-12-02,2.651247391304348,1,2023-11-25,FluSight-baseline,3.459396393703068,0.7663901702997249
CEPH-Rtrend_fluH,16,2023-12-02,3.3717391304347832,1,2023-11-25,FluSight-baseline,4.887198514528625,0.68991245606482
FluSight-ensemble,16,2023-12-02,3.116583413445603,1,2023-11-25,FluSight-baseline,4.887198514528625,0.637703462255656
MIGHTE-Nsemble,16,2023-12-02,5.030048212984288,1,2023-11-25,FluSight-baseline,4.887198514528625,1.0292293627997717
MOBS-GLEAM_FLUH,16,2023-12-02,4.679127391304347,1,2023-11-25,FluSight-baseline,4.887198514528625,0.9574252769545323
CEPH-Rtrend_fluH,17,2023-12-02,17.04935652173911,1,2023-11-25,FluSight-baseline,61.79404327869364,0.2759061491549569
FluSight-ensemble,17,2023-12-02,38.89527753424757,1,2023-11-25,FluSight-baseline,61.79404327869364,0.6294340921960437
MIGHTE-Nsemble,17,2023-12-02,23.158788004055516,1,2023-11-25,FluSight-baseline,61.79404327869364,0.37477379331869326
MOBS-GLEAM_FLUH,17,2023-12-02,38.30264434782609,1,2023-11-25,FluSight-baseline,61.79404327869364,0.6198436340389576
CEPH-Rtrend_fluH,18,2023-12-02,9.737391304347828,1,2023-11-25,FluSight-baseline,25.446720593705944,0.3826580037490685
FluSight-ensemble,18,2023-12-02,10.974247069089344,1,2023-11-25,FluSight-baseline,25.446720593705944,0.4312637075837482
MIGHTE-Nsemble,18,2023-12-02,13.183127653405403,1,2023-11-25,FluSight-baseline,25.446720593705944,0.5180678431572102
MOBS-GLEAM_FLUH,18,2023-12-02,10.67114,1,2023-11-25,FluSight-baseline,25.446720593705944,0.4193522682305643
CEPH-Rtrend_fluH,19,2023-12-02,16.944782608695654,1,2023-11-25,FluSight-baseline,20.55694018533664,0.8242852514005196
FluSight-ensemble,19,2023-12-02,14.6780037658595,1,2023-11-25,FluSight-baseline,20.55694018533664,0.7140169516244148
MIGHTE-Nsemble,19,2023-12-02,9.240390820696463,1,2023-11-25,FluSight-baseline,20.55694018533664,0.4495022477755555
MOBS-GLEAM_FLUH,19,2023-12-02,14.368457826086956,1,2023-11-25,FluSight-baseline,20.55694018533664,0.6989589742706964
CEPH-Rtrend_fluH,20,2023-12-02,4.596965217391305,1,2023-11-25,FluSight-baseline,11.670904495218863,0.3938825152133248
FluSight-ensemble,20,2023-12-02,8.248667196597184,1,2023-11-25,FluSight-baseline,11.670904495218863,0.706771887301139
MIGHTE-Nsemble,20,2023-12-02,4.392317682343124,1,2023-11-25,FluSight-baseline,11.670904495218863,0.3763476673245414
MOBS-GLEAM_FLUH,20,2023-12-02,8.836005652173913,1,2023-11-25,FluSight-baseline,11.670904495218863,0.7570969033114526
CEPH-Rtrend_fluH,21,2023-12-02,22.46348695652174,1,2023-11-25,FluSight-baseline,23.6529092191574,0.9497134897185374
FluSight-ensemble,21,2023-12-02,17.7378991593457,1,2023-11-25,FluSight-baseline,23.6529092191574,0.7499246285095068
MIGHTE-Nsemble,21,2023-12-02,7.829942764301848,1,2023-11-25,FluSight-baseline,23.6529092191574,0.3310350829047311
MOBS-GLEAM_FLUH,21,2023-12-02,24.03845173913044,1,2023-11-25,FluSight-baseline,23.6529092191574,1.016300004215159
CEPH-Rtrend_fluH,22,2023-12-02,20.90782608695652,1,2023-11-25,FluSight-baseline,15.72924324321504,1.32923280310865
FluSight-ensemble,22,2023-12-02,7.9399694399472835,1,2023-11-25,FluSight-baseline,15.72924324321504,0.5047903015532719
MIGHTE-Nsemble,22,2023-12-02,9.537057255054602,1,2023-11-25,FluSight-baseline,15.72924324321504,0.6063265160050534
MOBS-GLEAM_FLUH,22,2023-12-02,5.872432608695652,1,2023-11-25,FluSight-baseline,15.72924324321504,0.3733448912889552
CEPH-Rtrend_fluH,23,2023-12-02,2.117860869565217,1,2023-11-25,FluSight-baseline,3.727909048416571,0.5681095869183768
FluSight-ensemble,23,2023-12-02,2.466376742895642,1,2023-11-25,FluSight-baseline,3.727909048416571,0.6615978852657993
MIGHTE-Nsemble,23,2023-12-02,3.602762666996553,1,2023-11-25,FluSight-baseline,3.727909048416571,0.9664298726726785
MOBS-GLEAM_FLUH,23,2023-12-02,4.831620434782609,1,2023-11-25,FluSight-baseline,3.727909048416571,1.2960671443512923
CEPH-Rtrend_fluH,24,2023-12-02,8.181313043478262,1,2023-11-25,FluSight-baseline,20.29589826115652,0.40310179614647257
FluSight-ensemble,24,2023-12-02,12.900099018532414,1,2023-11-25,FluSight-baseline,20.29589826115652,0.635601285173043
MIGHTE-Nsemble,24,2023-12-02,4.883454385463885,1,2023-11-25,FluSight-baseline,20.29589826115652,0.24061287274040621
MOBS-GLEAM_FLUH,24,2023-12-02,15.291607391304352,1,2023-11-25,FluSight-baseline,20.29589826115652,0.7534333880935108
CEPH-Rtrend_fluH,25,2023-12-02,22.13304347826087,1,2023-11-25,FluSight-baseline,31.07163728482937,0.7123230512563706
FluSight-ensemble,25,2023-12-02,20.748735564677155,1,2023-11-25,FluSight-baseline,31.07163728482937,0.6677709119244791
MIGHTE-Nsemble,25,2023-12-02,14.334335770916146,1,2023-11-25,FluSight-baseline,31.07163728482937,0.4613318454871009
MOBS-GLEAM_FLUH,25,2023-12-02,31.03607173913044,1,2023-11-25,FluSight-baseline,31.07163728482937,0.9988553694363477
CEPH-Rtrend_fluH,26,2023-12-02,11.982608695652177,1,2023-11-25,FluSight-baseline,32.522546561509095,0.3684400504428447
FluSight-ensemble,26,2023-12-02,19.37406738118265,1,2023-11-25,FluSight-baseline,32.522546561509095,0.5957118808190788
MIGHTE-Nsemble,26,2023-12-02,14.225881600801726,1,2023-11-25,FluSight-baseline,32.522546561509095,0.4374159807534341
MOBS-GLEAM_FLUH,26,2023-12-02,30.671260434782614,1,2023-11-25,FluSight-baseline,32.522546561509095,0.9430768398401648
CEPH-Rtrend_fluH,27,2023-12-02,6.022608695652174,1,2023-11-25,FluSight-baseline,11.62011220392639,0.5182917849637595
FluSight-ensemble,27,2023-12-02,5.840589063267847,1,2023-11-25,FluSight-baseline,11.62011220392639,0.5026275960824488
MIGHTE-Nsemble,27,2023-12-02,9.12348431672198,1,2023-11-25,FluSight-baseline,11.62011220392639,0.7851459742048954
MOBS-GLEAM_FLUH,27,2023-12-02,8.052098260869565,1,2023-11-25,FluSight-baseline,11.62011220392639,0.6929449664133874
CEPH-Rtrend_fluH,28,2023-12-02,8.568695652173913,1,2023-11-25,FluSight-baseline,19.161920104961915,0.44717312279968635
FluSight-ensemble,28,2023-12-02,12.655444066771974,1,2023-11-25,FluSight-baseline,19.161920104961915,0.6604475959324603
MIGHTE-Nsemble,28,2023-12-02,7.931994591913757,1,2023-11-25,FluSight-baseline,19.161920104961915,0.41394570838753225
MOBS-GLEAM_FLUH,28,2023-12-02,12.636565217391308,1,2023-11-25,FluSight-baseline,19.161920104961915,0.659462368498192
CEPH-Rtrend_fluH,29,2023-12-02,24.814791304347825,1,2023-11-25,FluSight-baseline,27.397333857751555,0.9057374499718683
FluSight-ensemble,29,2023-12-02,19.731870545768285,1,2023-11-25,FluSight-baseline,27.397333857751555,0.7202113405712114
MIGHTE-Nsemble,29,2023-12-02,13.866628775992163,1,2023-11-25,FluSight-baseline,27.397333857751555,0.5061305909541582
MOBS-GLEAM_FLUH,29,2023-12-02,20.087833043478263,1,2023-11-25,FluSight-baseline,27.397333857751555,0.7332039368420075
CEPH-Rtrend_fluH,30,2023-12-02,5.4967565217391305,1,2023-11-25,FluSight-baseline,8.837838918737011,0.6219570838845584
FluSight-ensemble,30,2023-12-02,8.714048036619763,1,2023-11-25,FluSight-baseline,8.837838918737011,0.9859930823297989
MIGHTE-Nsemble,30,2023-12-02,7.720881486505037,1,2023-11-25,FluSight-baseline,8.837838918737011,0.87361645278871
MOBS-GLEAM_FLUH,30,2023-12-02,9.037671739130436,1,2023-11-25,FluSight-baseline,8.837838918737011,1.0226110503066266
CEPH-Rtrend_fluH,31,2023-12-02,2.1502173913043485,1,2023-11-25,FluSight-baseline,2.359532144408401,0.9112897217356903
FluSight-ensemble,31,2023-12-02,1.3922672534404734,1,2023-11-25,FluSight-baseline,2.359532144408401,0.5900607273945627
MIGHTE-Nsemble,31,2023-12-02,2.13107825214409,1,2023-11-25,FluSight-baseline,2.359532144408401,0.9031783089687085
MOBS-GLEAM_FLUH,31,2023-12-02,2.0589782608695653,1,2023-11-25,FluSight-baseline,2.359532144408401,0.872621407489156
CEPH-Rtrend_fluH,32,2023-12-02,5.501304347826087,1,2023-11-25,FluSight-baseline,9.780330328281543,0.5624865585488559
FluSight-ensemble,32,2023-12-02,4.830632695346623,1,2023-11-25,FluSight-baseline,9.780330328281543,0.49391304109412343
MIGHTE-Nsemble,32,2023-12-02,7.090124616714585,1,2023-11-25,FluSight-baseline,9.780330328281543,0.7249371318484248
MOBS-GLEAM_FLUH,32,2023-12-02,5.553854782608696,1,2023-11-25,FluSight-baseline,9.780330328281543,0.5678596321587165
CEPH-Rtrend_fluH,33,2023-12-02,1.857028260869565,1,2023-11-25,FluSight-baseline,2.580291566133051,0.719697062627925
FluSight-ensemble,33,2023-12-02,2.498818312802939,1,2023-11-25,FluSight-baseline,2.580291566133051,0.9684247879582804
MIGHTE-Nsemble,33,2023-12-02,1.7227338321696188,1,2023-11-25,FluSight-baseline,2.580291566133051,0.6676508402309708
MOBS-GLEAM_FLUH,33,2023-12-02,3.0182008695652165,1,2023-11-25,FluSight-baseline,2.580291566133051,1.1697131088516626
CEPH-Rtrend_fluH,34,2023-12-02,73.8004347826087,1,2023-11-25,FluSight-baseline,63.04464407409291,1.1706059391163364
FluSight-ensemble,34,2023-12-02,63.84420912028336,1,2023-11-25,FluSight-baseline,63.04464407409291,1.0126825213772446
MIGHTE-Nsemble,34,2023-12-02,42.67561145320986,1,2023-11-25,FluSight-baseline,63.04464407409291,0.6769109744367112
MOBS-GLEAM_FLUH,34,2023-12-02,82.7723352173913,1,2023-11-25,FluSight-baseline,63.04464407409291,1.3129162109332162
CEPH-Rtrend_fluH,35,2023-12-02,13.178260869565218,1,2023-11-25,FluSight-baseline,19.190640734994307,0.686702494801778
FluSight-ensemble,35,2023-12-02,17.54301511942514,1,2023-11-25,FluSight-baseline,19.190640734994307,0.9141443144957266
MIGHTE-Nsemble,35,2023-12-02,16.54222603295345,1,2023-11-25,FluSight-baseline,19.190640734994307,0.8619944618518418
MOBS-GLEAM_FLUH,35,2023-12-02,24.88868869565217,1,2023-11-25,FluSight-baseline,19.190640734994307,1.2969180674758514
CEPH-Rtrend_fluH,36,2023-12-02,92.14065217391304,1,2023-11-25,FluSight-baseline,153.8043015862333,0.5990772119091392
FluSight-ensemble,36,2023-12-02,131.96665020711526,1,2023-11-25,FluSight-baseline,153.8043015862333,0.8580166409268187
MIGHTE-Nsemble,36,2023-12-02,128.48039348660092,1,2023-11-25,FluSight-baseline,153.8043015862333,0.8353498059647307
MOBS-GLEAM_FLUH,36,2023-12-02,114.14810173913044,1,2023-11-25,FluSight-baseline,153.8043015862333,0.7421645595206656
CEPH-Rtrend_fluH,37,2023-12-02,25.603478260869565,1,2023-11-25,FluSight-baseline,90.38756697912626,0.28326327521109546
FluSight-ensemble,37,2023-12-02,58.84627337901311,1,2023-11-25,FluSight-baseline,90.38756697912626,0.6510438918286497
MIGHTE-Nsemble,37,2023-12-02,69.1013115616713,1,2023-11-25,FluSight-baseline,90.38756697912626,0.7645001837213881
MOBS-GLEAM_FLUH,37,2023-12-02,30.157645652173915,1,2023-11-25,FluSight-baseline,90.38756697912626,0.333648162685233
CEPH-Rtrend_fluH,38,2023-12-02,3.3808869565217394,1,2023-11-25,FluSight-baseline,6.2094683935100194,0.5444728505350567
FluSight-ensemble,38,2023-12-02,5.164726606945444,1,2023-11-25,FluSight-baseline,6.2094683935100194,0.8317502046299948
MIGHTE-Nsemble,38,2023-12-02,4.525277871857873,1,2023-11-25,FluSight-baseline,6.2094683935100194,0.7287705782652151
MOBS-GLEAM_FLUH,38,2023-12-02,4.264128260869565,1,2023-11-25,FluSight-baseline,6.2094683935100194,0.6867139005532785
CEPH-Rtrend_fluH,39,2023-12-02,9.57521739130435,1,2023-11-25,FluSight-baseline,50.17813922265307,0.19082448133073832
FluSight-ensemble,39,2023-12-02,33.299512575580046,1,2023-11-25,FluSight-baseline,50.17813922265307,0.6636258954885055
MIGHTE-Nsemble,39,2023-12-02,33.39829580115963,1,2023-11-25,FluSight-baseline,50.17813922265307,0.6655945461222258
MOBS-GLEAM_FLUH,39,2023-12-02,57.084136086956526,1,2023-11-25,FluSight-baseline,50.17813922265307,1.1376295927128706
CEPH-Rtrend_fluH,40,2023-12-02,8.36,1,2023-11-25,FluSight-baseline,20.68675493694068,0.4041233158841849
FluSight-ensemble,40,2023-12-02,13.822260393162972,1,2023-11-25,FluSight-baseline,20.68675493694068,0.6681695817104853
MIGHTE-Nsemble,40,2023-12-02,12.975244723909764,1,2023-11-25,FluSight-baseline,20.68675493694068,0.6272247514635394
MOBS-GLEAM_FLUH,40,2023-12-02,20.971036521739133,1,2023-11-25,FluSight-baseline,20.68675493694068,1.0137422029537753
CEPH-Rtrend_fluH,41,2023-12-02,5.091739130434783,1,2023-11-25,FluSight-baseline,3.117879263140458,1.6330777110676733
FluSight-ensemble,41,2023-12-02,2.485129552599542,1,2023-11-25,FluSight-baseline,3.117879263140458,0.7970576609488129
MIGHTE-Nsemble,41,2023-12-02,10.15159065054426,1,2023-11-25,FluSight-baseline,3.117879263140458,3.255928082448951
MOBS-GLEAM_FLUH,41,2023-12-02,3.421659565217392,1,2023-11-25,FluSight-baseline,3.117879263140458,1.0974317080421367
CEPH-Rtrend_fluH,42,2023-12-02,27.63434782608696,1,2023-11-25,FluSight-baseline,85.24161616566167,0.324188454761127
FluSight-ensemble,42,2023-12-02,64.25157389583708,1,2023-11-25,FluSight-baseline,85.24161616566167,0.7537582789487265
MIGHTE-Nsemble,42,2023-12-02,34.31124919436904,1,2023-11-25,FluSight-baseline,85.24161616566167,0.4025175816433056
